label,url,brand,name,price,skin type,skin tone,spf,concern,concern 2,concern 3,key ingredient,formulation
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9-to-5-primer--matte-spf20-perfect-cover-foundation---warm-natural-w180-25-ml/10792508/buy,Lakme,9 To 5 Primer + Matte SPF20 Perfect Cover Foundation - Warm Natural W180 25 ml,₹ 403,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---345c/15693966/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 345C,₹ 4500,All,Light to Medium,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-new-york-fit-me-matte--poreless-liquid-foundation-and-concealer-set/14464736/buy,Maybelline,New York Fit Me Matte + Poreless Liquid Foundation and Concealer Set,₹ 716,,,Between 15-30,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-broad-spectrum-fluid-foundation-with-spf-15---nc25-30ml/9589641/buy,M.A.C,Studio Fix Broad Spectrum Fluid Foundation with SPF 15 - NC25 30ml,₹ 2950,All,Light to Medium,Between 15-30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-velvet-powder-foundation---medium-tan-neutral-7/14411294/buy,Benefit Cosmetics,Hello Happy Velvet Powder Foundation - Medium-Tan Neutral 7,₹ 3100,All,Dark to Deep,,Dark Spots,,,,Powder
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9to5-primer--matte-perfect-cover-foundation---neutral-medium-n220-25-ml/10792562/buy,Lakme,9To5 Primer & Matte Perfect Cover Foundation - Neutral Medium N220 25 ml,₹ 403,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-foundation-natural-02-18ml/11488650/buy,FACES CANADA,Weightless Matte Finish Foundation Natural 02 18ml,₹ 359,All,Light to Medium,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-cosmetics-ace-of-face-foundation-stick-03-chococcino-/2474206/buy,SUGAR,Cosmetics Ace Of Face Foundation Stick 03 Chococcino,₹ 999,,Light to Medium,,Waterproof,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---210n/15693960/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 210N,₹ 4500,All,Fair to Light,,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9to5-primer--matte-perfect-cover-foundation---warm-beige-w240-25-ml/10792572/buy,Lakme,9To5 Primer + Matte Perfect Cover Foundation - Warm Beige W240 25 ml,₹ 403,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefits-cosmetics-hello-happy-air-stick-foundation---09-deep-neutral-warm-85-g/14411286/buy,Benefit Cosmetics,"Benefits Cosmetics Hello Happy Air Stick Foundation - 09 Deep Neutral Warm, 8.5 g",₹ 3400,Normal,Light to Medium,,,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-powder-plus-foundation---nc41-15g/9588685/buy,M.A.C,Studio Fix Powder Plus Foundation - NC41 15g,₹ 2950,All,Fair to Light,,,,,,Powder
foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-set-of-fit-me-foundation-and-concealer-with-colossal-liner--hypercurl-mascara/14465756/buy,Maybelline,Set Of Fit Me Foundation and Concealer with Colossal Liner & Hypercurl Mascara,₹ 1308,,Light to Medium,,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-mini-skin-long-wear-weightless-foundation---warm-beige/13153464/buy,Bobbi Brown,Mini Skin Long Wear Weightless Foundation - Warm Beige,₹ 1990,,,Between 15-30,Oil Control,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-absolute-argan-oil-spf-45-serum-foundation---rose-silk-15ml/2029034/buy,Lakme,Absolute Argan Oil SPF 45 Serum Foundation - Rose Silk 15ml,₹ 680,,,Above 30,Dryness,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-professional-stick-foundation---626b/15323224/buy,Miss Claire,Professional Stick Foundation - 626B,₹ 472,All,Medium to Dark,,Acne or Blemishes,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefits-cosmetics-hello-happy-air-stick-foundation---08-tan-warm-85-g/14411414/buy,Benefit Cosmetics,"Benefits Cosmetics Hello Happy Air Stick Foundation - 08 Tan Warm, 8.5 g",₹ 3400,Normal,Light to Medium,,,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-spf-15-fluid-foundation---nc35-30ml/9590489/buy,M.A.C,Studio Fix SPF 15 Fluid Foundation - NC35 30ml,₹ 2950,All,Light to Medium,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-second-skin-foundation---natural-02-30ml/7280633/buy,FACES CANADA,Ultime Pro Second Skin Foundation Natural 02 30ml,₹ 1199,,Light to Medium,Between 15-30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9-to-5-beige-caramel-weightless-mousse-foundation-03/1142797/buy,Lakme,9 to 5 Beige Caramel Weightless Mousse Foundation 03,₹ 488,,Fair to Light,,Dark Spots,,,,Mousse
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-cosmetics-ace-of-face-foundation-stick-42-glace-12-g/11209956/buy,SUGAR,Cosmetics Ace Of Face Foundation Stick 42 Glace 12 g,₹ 999,,Light to Medium,,Waterproof,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-double-wear-stay-in-place-makeup-with-spf-10---rattan-2w2-15ml/10363595/buy,Estee Lauder,Double Wear Stay-In-Place Makeup with SPF 10 - Rattan 2W2 15ml,₹ 1800,,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-air-stick-foundation---light-neutral-03/14411436/buy,Benefit Cosmetics,Hello Happy Air Stick Foundation - Light Neutral 03,₹ 3400,,Fair to Light,Between 15-30,Dark Spots,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-powder-plus-foundation---nc42-15g/9588519/buy,M.A.C,Studio Fix Powder Plus Foundation - NC42 15g,₹ 2950,All,Fair to Light,,,,,,Powder
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-fast-base-stick-foundation---f8-62g/4426702/buy,Makeup Revolution London,Makeup Revolution Fast Base Stick Foundation - F8 6.2g,₹ 552,All,Medium to Dark,,,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/iba/iba-women-must-have-waterproof-liquid-foundation-pure-ivory/15753868/buy,Iba,Women Must Have Waterproof Liquid Foundation Pure Ivory,₹ 559,,,,Fine Lines and Wrinkles,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-hd-runway-ready-foundation-olive-beige-05-30-ml/14254362/buy,FACES CANADA,Ultime Pro Hd Runway Ready Foundation Olive Beige 05 30 ml,₹ 1199,Normal,Light to Medium,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9to5-primer--matte-perfect-cover-foundation---warm-caramel-w320-25-ml/10792564/buy,Lakme,9To5 Primer & Matte Perfect Cover Foundation - Warm Caramel W320 25 ml,₹ 403,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-air-stick-foundation---light-warm-2/14411346/buy,Benefit Cosmetics,Hello Happy Air Stick Foundation - Light Warm 2,₹ 3400,,Fair to Light,Between 15-30,Dark Spots,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-ace-of-face-foundation-stick-37-freddo-12-g/11209968/buy,SUGAR,Ace Of Face Foundation Stick 37 Freddo 12 g,₹ 999,,Light to Medium,,Waterproof,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-professional-stick-foundation---fs40/15323208/buy,Miss Claire,Professional Stick Foundation - FS40,₹ 472,All,Medium to Dark,,Acne or Blemishes,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-beige-infallible-24h-fresh-wear-foundation---radiant-beige-150-30-ml/8987487/buy,LOreal,Paris Beige Infallible 24H Fresh Wear Foundation - Radiant Beige 150 30 ml,₹ 1200,,,Between 15-30,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-double-wear-stay-in-place-spf-10-makeup-liquid-foundation---tawny-3w1-15-ml/10363575/buy,Estee Lauder,Double Wear Stay-In-Place SPF 10 Makeup Liquid Foundation - Tawny 3W1 15 ml,₹ 1850,,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-spf-15-fluid-foundation---nc40-30ml/9589215/buy,M.A.C,Studio Fix SPF 15 Fluid Foundation - NC40 30ml,₹ 2950,Normal,,Between 15-30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-velvet-powder-foundation---05/14411392/buy,Benefit Cosmetics,Hello Happy Velvet Powder Foundation - 05,₹ 3100,All,Fair to Light,,,,,,Powder
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-women-basemagique-transforming-smoothing-primer-15ml/61971/buy,LOreal,Paris Women BaseMagique Transforming Smoothing Primer 15ml,₹ 776,All,Fair to Light,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---365c/15693878/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 365C,₹ 4275,All,Light to Medium,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-warm-undertone-24hr-foundation-10-latte-25ml/14534468/buy,SUGAR,Rage For Coverage Light Warm Undertone 24Hr Foundation 10 Latte 25ml,₹ 799,,Light to Medium,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-aquafeel-pro-foundation---apple-crunch-05-30-ml/2369023/buy,Colorbar,Aquafeel Pro Foundation - Apple Crunch 05 30 ml,₹ 495,,Medium to Dark,,Dark Spots,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-liquid-foundation---radiant-sand-250/13701850/buy,LOreal,Paris Infallible 24h Matte Cover Liquid Foundation - Radiant Sand 250,₹ 639,,,Between 15-30,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-ace-of-face-foundation-stick---15-cappuccino---light---cool-undertone/11209978/buy,SUGAR,Ace of Face Foundation Stick - 15 Cappuccino - Light - Cool Undertone,₹ 999,,Fair to Light,,Waterproof,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-double-wear-stay-in-place-makeup-with-spf-10---3n1-ivory-beige/15183498/buy,Estee Lauder,Double Wear Stay-in-Place Makeup with SPF 10 - 3N1 Ivory Beige,₹ 1850,,,Below 15,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-fresh-wear-foundation---radiant-sand-250-30ml/8987481/buy,LOreal,L'Oreal Paris Infallible 24H Fresh Wear Foundation - Radiant Sand 250 30ml,₹ 1020,,,Between 15-30,Waterproof,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-spf15-fluid-foundation---nc42-30ml/9590669/buy,M.A.C,Studio Fix SPF15 Fluid Foundation - NC42 30ml,₹ 2950,Normal,,Between 15-30,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-set-of-foundation--concealer/11095450/buy,Maybelline,Set Of Foundation & Concealer,₹ 757,,Light to Medium,,Oil Control,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/pac/pac-hd-liquid-foundation---23-30ml/8118641/buy,PAC,HD Liquid Foundation - 2.3 30ml,₹ 875,All,,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-true-match-super-blendable-liquid-foundation---honey-n6-30-ml/1546331/buy,LOreal,Paris True Match Super Blendable Liquid Foundation - Honey N6 30 ml,₹ 719,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-fs46-professional-stick-foundation/14274918/buy,Miss Claire,FS46 Professional Stick Foundation,₹ 675,Normal,Medium to Dark,,,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-fast-base-stick-foundation---f10-62g/4426704/buy,Makeup Revolution London,Fast Base Stick Foundation - F10 6.2g,₹ 552,All,Medium to Dark,,,,,,Stick
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9to5--primer-and-matte-perfect-cover-foundation---cool-tan-c280-25-ml/10792524/buy,Lakme,9To5 Primer And Matte Perfect Cover Foundation - Cool Tan C280 25 ml,₹ 403,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-foundation---104-golden-beige-/11527726/buy,LOreal,Paris Infallible 24H Matte Cover Foundation - 104 Golden Beige,₹ 525,Normal,Light to Medium,Between 15-30,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---250c/15693888/buy,ANASTASIA BEVERLY HILLS,Luminous Foundation - 250C,₹ 4275,All,Fair to Light,,,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9to5-primer-and-matte-perfect-cover-foundation---cool-cinnamon-c300-25-ml/10792540/buy,Lakme,9To5 Primer And Matte Perfect Cover Foundation - Cool Cinnamon C300 25 ml,₹ 403,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-true-match-liquid-foundation---caramel-dore-65d65w-30ml/1546321/buy,LOreal,Paris True Match Liquid Foundation - Caramel Dore 6.5D6.5W 30ml,₹ 737,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-festive-treats-kit/15932342/buy,Estee Lauder,Festive Treats Kit,₹ 2640,,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-full-coverage-foundation---f105-23-ml/8434365/buy,Makeup Revolution London,Conceal & Define Full Coverage Foundation - F10.5 23 ml,₹ 942,All,Medium to Dark,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/sivanna-colors/sivanna-colors-moist-long-stay-concealer-foundation-20ml/15848190/buy,Sivanna Colors,Moist Long Stay Concealer Foundation 20ml,₹ 2420,All,Light to Medium,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-powder-plus-foundation---nc45-15g/9588655/buy,M.A.C,Studio Fix Powder Plus Foundation - NC45 15g,₹ 2950,All,,,,,,,Powder
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-true-match-super-blendable-liquid-foundation---golden-sand-d5w5-30-ml/1546333/buy,LOreal,Paris True Match Super Blendable Liquid Foundation - Golden Sand D5W5 30 ml,₹ 719,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9to5-primer--matte-perfect-cover-foundation---neutral-honey-n260-25-ml/10792504/buy,Lakme,9To5 Primer & Matte Perfect Cover Foundation - Neutral Honey N260 25 ml,₹ 403,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-medium-golden-undertone-24hr-foundation-32-cortado-25ml/14534466/buy,SUGAR,Rage For Coverage Medium Golden Undertone 24Hr Foundation 32 Cortado 25ml,₹ 799,,Light to Medium,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-fluid-broad-spectrum-foundation-with-spf-15---nc12-30-ml/9589989/buy,M.A.C,Studio Fix Fluid Broad Spectrum Foundation with SPF 15 - NC12 30 ml,₹ 2900,All,Fair to Light,,,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/cal-losangeles/cal-losangeles-women-pro-matte-foundation/15566916/buy,CAL Losangeles,Women Pro Matte Foundation,₹ 650,,Light to Medium,,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-set-of-perfecting-liquid-foundation--radiance-complexion-compact/15059812/buy,Lakme,Set of Perfecting Liquid Foundation & Radiance Complexion Compact,₹ 282,,,,Dark Circles,,,Vitamin E,Liquid
foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-true-match-super-blendable-liquid-foundation---rose-beige-r3c3k3-30-ml/1546330/buy,LOreal,Paris True Match Super-Blendable Liquid Foundation - Rose Beige R3C3K3 30 ml,₹ 764,,,Between 15-30,Uneven Texture,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-mini-skin-long-wear-weightless-foundation---warm-natural-13ml/13153468/buy,Bobbi Brown,Mini Skin Long Wear Weightless Foundation - Warm Natural 13ml,₹ 1990,,,Between 15-30,Oil Control,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-medium-beige-golden-peach-undertone-24hr-foundation-37-freddo-25ml/14534452/buy,SUGAR,Rage For Coverage Medium Beige Golden Peach Undertone 24Hr Foundation 37 Freddo 25ml,₹ 799,,Light to Medium,,Pore Minimizing and Blurring,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/cal-losangeles/cal-losangeles-pro-matte-foundation---03/15560644/buy,CAL Losangeles,Pro Matte Foundation - 03,₹ 650,,Medium to Dark,,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/estee-lauder/estee-lauder-double-wear-stay-in-place-makeup-foundation-with-spf-10---warm-porcelain-30ml/9590005/buy,Estee Lauder,Double Wear Stay-in-Place Makeup Foundation with SPF 10 - Warm Porcelain 30ml,₹ 3600,,,Below 15,Dark Spots,,,,Liquid
foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-mini-skin-long-wear-weightless-foundation---honey/13153472/buy,Bobbi Brown,Mini Skin Long Wear Weightless Foundation - Honey,₹ 1990,,,Between 15-30,Oil Control,,,,Cream
foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-amino-skin-radiant-foundation---beige-mild-15g/1884780/buy,Colorbar,Amino Skin Radiant Foundation - Beige Mild 15g,₹ 1020,,Light to Medium,,Dark Spots,,,,Cream
