label,url,brand,name,price,skin type,spf,concern,concern 2,concern 3,key ingredient,formulation
cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-women-advanced-organics-tea-tree-skin-clearing-face-wash-150-ml/12678952/buy,Biotique,Women Advanced Organics Tea Tree Skin Clearing Face Wash 150 ml,₹ 132,Oily,,Excess Oil,Acne or Blemishes,,Tea Tree,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/mcaffeine/mcaffeine-latte-mild-cleansing--moisturizing-coffee-face-wash-with-shea-butter-75-ml/14380220/buy,MCaffeine,Latte Mild Cleansing & Moisturizing Coffee Face Wash with Shea Butter 75 ml,₹ 199,All,,Dull Skin,General Care,Daily Use,Caffeine,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-neem-face--beard-wash-100ml/9982901/buy,BEARDO,Beardo Men Neem Face & Beard Wash 100ml,₹ 170,All,,Acne or Blemishes,,,Neem,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-apple-cider-vinegar-foaming-face-wash-with-built-in-brush-100-ml/12654302/buy,WOW SKIN SCIENCE,Apple Cider Vinegar Foaming Face Wash with Built-In Brush 100 ml,₹ 327,All,,Anti-Pollution,Acne or Blemishes,Excess Oil,Hyaluronic Acid,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-whiteglow-cleansing-milk-80-ml/1920205/buy,Lotus Herbals,Sustainable WhiteGlow Cleansing Milk 80 ml,₹ 191,All,,General Care,,,Green Tea,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/bewakoof-cosmos/bewakoof-cosmos-green-tea--copper-face-wash---100-ml/15361130/buy,BEWAKOOF COSMOS,Green Tea & Copper Face Wash - 100 ml,₹ 174,All,,Daily Use,Acne or Blemishes,Fine Lines and Wrinkles,Green Tea,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-deep-cleansing-apricot-face-wash-100ml/6628422/buy,Himalaya,Deep Cleansing Apricot Face Wash 100ml,₹ 104,Normal,,Acne or Blemishes,Pigmentation,Daily Use,Aloe Vera,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-brightening-vitamin-c-face-wash-for-brightening-skin-tone---200-ml/12688224/buy,,,,,,,,,,
cleanser,https://www.myntra.com/face-wash-and-cleanser/ponds/ponds-white-beauty-spotless-fairness-face-wash-200-g/4452074/buy,Ponds,White Beauty Spotless Fairness Face Wash 200 g,₹ 276,All,,Lightening,Dark Spots,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/the-derma-co/the-derma-co-1-salicylic-acid-gel-face-wash/15537106/buy,The Derma co.,1% Salicylic Acid Gel Face Wash,₹ 269,Oily,,General Care,,,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/paulas-choice/paulas-choice-white-perfectly-balanced-foaming-cleanser-190-ml/13205366/buy,Paulas Choice,white Perfectly Balanced Foaming Cleanser 190 ml,₹ 1512,Combination,,Dull Skin,Redness,Excess Oil,Hyaluronic Acid,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-jeju-cherry-blossom-jam-cleanser-150-g-/14765218/buy,Innisfree,Jeju Cherry Blossom Jam Cleanser 150 g,₹ 810,All,,Daily Use,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-anti-acne-neem--tea-tree-face-wash---100-ml/12426286/buy,WOW SKIN SCIENCE,Anti Acne Neem & Tea Tree Face Wash - 100 ml,₹ 199,All,,Acne or Blemishes,Pigmentation,Anti-Pollution,Neem,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-honey-gel-refreshing-foaming-sustainable-face-cleanser-120-ml/1921167/buy,Biotique,Bio Honey Gel Refreshing Foaming Sustainable Face Cleanser 120 ml,₹ 87,All,,Hydration,Softening and Smoothening,Deep Nourishment,Honey,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/dermavive/dermavive-hydra-cleanser---120-ml/13203808/buy,DERMAVIVE,Hydra Cleanser - 120 ml,₹ 900,All,,General Care,,,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-herbals-fresh-start-oil-clear-blueberry-face-wash-100-ml/6628448/buy,Himalaya,Herbals Fresh Start Oil Clear Blueberry Face Wash 100 ml,₹ 112,Oily,,Excess Oil,General Care,Deep Nourishment,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-2-salicylic-acid-face-wash-with-lha-100-ml/14669014/buy,Minimalist,2% Salicylic Acid Face Wash With LHA 100 ml,₹ 299,All,,Excess Oil,Pore Care,Acne or Blemishes,Salicylic Acid,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/pink-plums/pink-plums-aloevera-set-of-2-premium-cleansing-milk-200ml/15481816/buy,Pink Plums,Aloevera Set of 2 PREMIUM Cleansing Milk 200ml,₹ 316,Normal,,Softening and Smoothening,Anti-Pollution,,Vitamin E,Wipes
cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-jeju-cherry-blossom-jam-cleanser---150-g/14983048/buy,Innisfree,Jeju Cherry Blossom Jam Cleanser - 150 g,₹ 810,All,,Lightening,,,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/plum/plum-chamomile-white-tea-range-skin-revival-face-wash---75-ml/14099454/buy,,,,,,,,,,
cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-acno-fight-anti-pimple-facewash-50-gm/213411/buy,Garnier,Men Acno Fight Anti-Pimple Facewash 50 gm,₹ 84,Oily,,General Care,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/the-man-company/the-man-company-vitamin-c-face-wash-with-turmeric--moringa-for-glowing-skin-100-ml/12176642/buy,THE MAN COMPANY,Vitamin C Face Wash with Turmeric & Moringa for Glowing Skin 100 ml,₹ 251,All,,Uneven Skin Tone,Dryness,Hydration,Vitamin C,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-tea-tree--cinnamon-anti-acne-oil-control-face-wash-120-g/57760/buy,Lotus Herbals,Sustainable Tea Tree & Cinnamon Anti-Acne Oil Control Face Wash 120 g,₹ 149,All,,Acne or Blemishes,Excess Oil,,Tea Tree,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-honey-gel-sustainable-foaming-wash-200-ml/9314857/buy,Biotique,Bio Honey Gel Sustainable Foaming Wash 200 ml,₹ 221,All,,Hydration,Softening and Smoothening,Deep Nourishment,Honey,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/sirona/sirona-unisex-natural-exfoliating-face-wash-with-apricot--flaxseed-125-ml/10309089/buy,Sirona,Unisex Natural Exfoliating Face Wash With Apricot & Flaxseed 125 ml,₹ 300,All,,Blackheads Removal,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/olay/olay-women-total-effects-7-in-one-anti-ageing-foaming-cleanser-100-g/13509856/buy,Olay,Women Total Effects 7 In One Anti-Ageing Foaming Cleanser 100 g,₹ 254,All,,Dull Skin,,,Niacinamide,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-unisex-oil-clear-lemon-foaming-face-wash-100-ml/6628439/buy,Himalaya,Unisex Oil Clear Lemon Foaming Face Wash 100 ml,₹ 96,Oily,,Excess Oil,General Care,Dryness,Vitamin C,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/ponds/ponds-bright-beauty-mineral-clay-facial-foam-90-g/14305466/buy,Ponds,Bright Beauty Mineral Clay Facial Foam 90 g,₹ 168,Normal,,Daily Use,,,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-deep-clean-facial-cleanser-for-normal-to-oily-skin---50-ml/2427951/buy,Neutrogena,Deep Clean Facial Cleanser for Normal to Oily Skin - 50 ml,₹ 117,Oily,,Pore Care,Excess Oil,,Salicylic Acid,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/pink-plums/pink-plums-cocoshea-cleansing-milk-200ml/15481830/buy,Pink Plums,Cocoshea Cleansing Milk 200ml,₹ 220,Normal,,Softening and Smoothening,Anti-Pollution,,Vitamin E,Wipes
cleanser,https://www.myntra.com/face-wash-and-cleanser/the-face-shop/the-face-shop-herb-day-365-master-blending-foaming-cleanser--acerola--blueberry-170ml/12644892/buy,The Face Shop,Herb Day 365 Master Blending Foaming Cleanser- Acerola & Blueberry 170ml,₹ 442,All,,Dull Skin,Hydration,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-unisex-safe-sun-detan-after-sun-face-wash-gel---100-g/11777674/buy,Lotus Herbals,Unisex Safe Sun DeTAN After-Sun Face Wash Gel - 100 g,₹ 146,All,,Tan Removal,,,Papaya,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/khadi-natural/khadi-natural-unisex-sandalwood--honey-herbal-sustainable-face-wash-210ml/5418475/buy,Khadi Natural,Unisex Sandalwood & Honey Herbal Sustainable Face Wash 210ml,₹ 148,All,,General Care,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-extra-gentle-cleanser-200-ml/2427957/buy,Neutrogena,Extra Gentle Cleanser 200 ml,₹ 585,Sensitive,,General Care,,,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-deep-clean-foaming-cleanser---100-g/2427954/buy,Neutrogena,Deep Clean Foaming Cleanser - 100 g,₹ 256,Oily,,Anti-Pollution,Pore Care,Excess Oil,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-bright-complete-lemon-essence-brightening-face-wash---150-g/14334330/buy,Garnier,Bright Complete Lemon Essence Brightening Face Wash - 150 g,₹ 180,All,,Lightening,,,Vitamin C,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/havintha/havintha-pure--natural-rose-petals-powder-for-face-pack-and-skin-care-100-g/15386568/buy,Havintha,Pure & Natural Rose Petals Powder For Face Pack and Skin Care 100 g,₹ 299,Normal,,Blackheads and Whiteheads,,,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-promen-kakadu-plum-extract-energising-face--beard-wash--100ml/10579092/buy,Lotus Herbals,Sustainable ProMen Kakadu Plum Extract Energising Face Beard Wash- 100ml,₹ 256,All,,Deep Nourishment,,,Allantoin,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/kaya-skin-clinic/kaya-skin-clinic-unisex-set-of-2-brightening-beads-cleanser/13815306/buy,Kaya Skin Clinic,Unisex Set of 2 Brightening Beads Cleanser,₹ 532,All,,Lightening,,,Niacinamide,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/dove/dove-beauty-moisture-face-wash-50-g/2508166/buy,Dove,Beauty Moisture Face Wash 50 g,₹ 166,All,,General Care,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/just-herbs/just-herbs-unisex-orange-silksplash-neem--orange-rehydrant-ayurvedic-face-wash-100ml/11359852/buy,,,,,,,,,,
cleanser,https://www.myntra.com/face-wash-and-cleanser/bombay-shaving-company/bombay-shaving-company-unisex-anti-pollution--anti-acne-activated-charcoal-face-wash-100gm/9018073/buy,Bombay Shaving Company,Unisex Anti Pollution & Anti Acne Activated Charcoal Face Wash 100gm,₹ 219,All,,Tan Removal,General Care,,Turmeric,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-women-dermospa-bulgarian-rose-face-wash-80-g/1920423/buy,Lotus Herbals,Sustainable Women DermoSpa Bulgarian Rose Face Wash 80 g,₹ 308,All,,General Care,,,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/havintha/havintha-pure-and-natural-sandal-wood-powder-for-skin-care---face-pack-100-g/15588210/buy,Havintha,Pure and Natural Sandal Wood Powder for Skin Care - Face Pack 100 g,₹ 299,Normal,,Fine Lines and Wrinkles,Acne or Blemishes,,Sandalwood,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-pack-of-2-advanced-ayurveda-exfoliating-scrub-wash-100-ml/7037413/buy,Biotique,Pack of 2 Advanced Ayurveda Exfoliating Scrub Wash 100 ml,₹ 156,All,,General Care,Dull Skin,Uneven Skin Tone,Papaya,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-skin-naturals-gentle-orange-fruit-water-soothing-face-wash-50-g/7085384/buy,Garnier,Skin Naturals Gentle Orange Fruit Water Soothing Face Wash 50 g,₹ 59,Normal,,General Care,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/forest-essentials/forest-essentials-travel-size-delicate-facial-cleanser-kashmiri-saffron--neem-50ml-face-wash/12681016/buy,,,,,,,,,,
cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-pack-of-2-tea-tree-face-wash/7041022/buy,Lotus Herbals,Sustainable Pack of 2 Tea Tree Face Wash,₹ 258,All,,Acne or Blemishes,Excess Oil,,Tea Tree,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/simple/simple-set-of-2-kind-to-skin-soap-free-refreshing-facial-washes/15065748/buy,Simple,Set of 2 Kind to Skin Soap-Free Refreshing Facial Washes,₹ 555,Sensitive,,Acne or Blemishes,Hydration,Daily Use,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/regal-essence/regal-essence-set-of-face-serum--face-wash/15722028/buy,Regal Essence,Set of Face Serum & Face Wash,₹ 999,Combination,,Deep Nourishment,Hydration,Softening and Smoothening,Vitamin C,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-phyto-rx-daily-deep-cleansing-face-wash-80g/870708/buy,Lotus Herbals,"PHYTO-Rx Daily Deep Cleansing Face Wash, 80g",₹ 395,All,,General Care,Daily Use,,Turmeric,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-pineapple-oil-control-foaming-sustainable-face-cleanser-120-ml/1919962/buy,Biotique,Bio Pineapple Oil Control Foaming Sustainable Face Cleanser 120 ml,₹ 86,Oily,,Excess Oil,Acne or Blemishes,Excess Oil,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-deep-clean-foam-cleanser-50-g/2427953/buy,Neutrogena,Deep Clean Foam Cleanser 50 g,₹ 139,Oily,,Anti-Pollution,Pore Care,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-unisex-oil-free-acne-wash-pink-grapefruit-facial-cleanser-175-ml/10845876/buy,Neutrogena,Unisex Oil Free Acne Wash Pink Grapefruit Facial Cleanser 175 ml,₹ 630,All,,Acne or Blemishes,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-women-set-of-2-skin-naturals-micellar-cleansing-water/9350629/buy,Garnier,Women Set of 2 Skin Naturals Micellar Cleansing Water,₹ 258,All,,General Care,,,Glycolic Acid,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-vitamin-c-power-foam-face-wash-130-ml/14417710/buy,BEARDO,Men Vitamin C Power Foam Face Wash 130 ml,₹ 238,All,,Fine Lines and Wrinkles,Dull Skin,Acne or Blemishes,Vitamin C,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/bewakoof-cosmos/bewakoof-cosmos-touch-of-universe-pomegranate--copper-face-wash----100-ml/15361132/buy,BEWAKOOF COSMOS,Touch of Universe Pomegranate & Copper Face Wash - 100 ml,₹ 174,Oily,,Uneven Skin Tone,Uneven Skin Tone,Excess Oil,,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/khadi-natural/khadi-natural-unisex-cucumber--aloevera-herbal-cleansing-milk-210-ml/10287831/buy,Khadi Natural,Unisex Cucumber & Aloevera Herbal Cleansing Milk 210 ml,₹ 156,All,,General Care,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/forest-essentials/forest-essentials-travel-size-delicate-facial-cleanser-mashobra-honey-lemon--rosewater-50ml-face-wash/12681018/buy,,,,,,,,,,
cleanser,https://www.myntra.com/face-wash-and-cleanser/the-man-company/the-man-company-charcoal-face-wash-with-ylang-ylang--argan-essential-oils-100-ml/10814984/buy,THE MAN COMPANY,Charcoal Face Wash with Ylang-Ylang & Argan Essential Oils 100 ml,₹ 251,Oily,,General Care,Acne or Blemishes,Skin Inflammation,Argan Oil,Oil
cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-green-tea-foam-cleanser-150-ml/10020039/buy,Innisfree,Green Tea Foam Cleanser 150 ml,₹ 700,Combination,,Hydration,Anti-Pollution,Softening and Smoothening,Green Tea,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-turbo-bright-power-double-action-charcoal-face-wash-150-g/13324924/buy,Garnier,Men Turbo Bright Power Double Action Charcoal Face Wash 150 g,₹ 213,Normal,,Anti-Pollution,,,Charcoal,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-acne-control-face-wash-100-g/12735992/buy,BEARDO,Men Acne Control Face Wash 100 g,₹ 220,All,,Acne or Blemishes,Excess Oil,Tan Removal,Turmeric,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/azani-active-care/azani-unisex-active-care-shea-butter-face-moisturizer-with-avocado--vitamin-e/15322566/buy,Azani Active Care,Azani Unisex Active Care Shea Butter Face Moisturizer With Avocado & Vitamin E,₹ 179,All,,Dull Skin,Dryness,Fine Lines and Wrinkles,Avacado,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/paulas-choice/paulas-choice-skin-balancing-oil-reducing-cleanser---237-ml/13441908/buy,Paulas Choice,SKIN BALANCING Oil-Reducing Cleanser - 237 ml,₹ 1404,Normal,,Dull Skin,Excess Oil,Redness,Aloe Vera,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-tea-tree-face-wash-with-neem-for-acne--pimples---250-ml/13028262/buy,Mamaearth,Tea Tree Face Wash with Neem for Acne & Pimples - 250 ml,₹ 359,Oily,,Acne or Blemishes,,,Tea Tree,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/good-vibes/good-vibes-transparent-activated-charcoal-deep-cleansing-face-wash/14654350/buy,Good Vibes,Transparent Activated Charcoal Deep Cleansing Face Wash,₹ 175,All,,General Care,Daily Use,Softening and Smoothening,Charcoal,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-advanced-ayurveda-unisex-set-of-2-face-wash/7437368/buy,Biotique,Advanced Ayurveda Unisex Set Of 2 Face Wash,₹ 156,All,,Dull Skin,Uneven Skin Tone,Daily Use,Honey,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/the-moms-co/the-moms-co-natural-vita-rich-sustainable-face-wash-with-hyaluronic-acid-100-ml/11021422/buy,The Moms Co.,Natural Vita Rich Sustainable Face Wash with Hyaluronic Acid 100 ml,₹ 271,Normal,,Pigmentation,Hydration,Anti-Pollution,Hyaluronic Acid,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/deyomkar/deyomkar-unisex-natural-herbal-haldi-chandan-facewash--cleanser/15336046/buy,Deyomkar,Unisex Natural Herbal Haldi Chandan Facewash & Cleanser,₹ 114,All,,Daily Use,Anti-Pollution,Dull Skin,Turmeric,Gel
cleanser,https://www.myntra.com/face-wash-and-cleanser/dermafique/dermafique-unisex-perfect-ph-facial-cleanser-100ml/10855164/buy,Dermafique,Unisex Perfect pH Facial Cleanser 100ml,₹ 167,Sensitive,,General Care,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-berberry-hydrating-sustainable-cleanser-120-ml/1919961/buy,Biotique,Bio Berberry Hydrating Sustainable Cleanser 120 ml,₹ 98,All,,General Care,General Care,Daily Use,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-acno-fight-6-in-1-anti-pimple-facewash-100-gm/7337635/buy,Garnier,Men Acno Fight 6 in 1 Anti-Pimple Facewash 100 gm,₹ 180,All,,Acne or Blemishes,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-unisex-jeju-pomegranate-revitalizing-foam-cleanser-150-ml/10858882/buy,Innisfree,Unisex Jeju Pomegranate Revitalizing Foam Cleanser 150 ml,₹ 810,All,,Dull Skin,Softening and Smoothening,Anti-Pollution,Niacinamide,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-jeju-volcanic-pore-cleansing-foam-ex-150-ml/14765216/buy,Innisfree,Jeju Volcanic Pore Cleansing Foam EX 150 ml,₹ 650,Normal,,Pore Care,,,,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/the-man-company/the-man-company-men-green-tea--neem-foaming-face-wash-with-exfoliating-brush--100ml/13712270/buy,THE MAN COMPANY,Men Green Tea & Neem Foaming Face Wash with Exfoliating Brush -100ml,₹ 349,Oily,,Acne or Blemishes,Excess Oil,,Neem,Cream
cleanser,https://www.myntra.com/face-wash-and-cleanser/paulas-choice/paulas-choice-green-natural-cleansing-gel-200-ml/13866100/buy,Paulas Choice,Green Natural Cleansing Gel 200 ml,₹ 1404,Combination,,Redness,Dryness,Uneven Skin Tone,Niacinamide,Gel
