,label,url,brand,name,price,skin type,concern
344,cleanser,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-oil-control-skincare-routine---cleanse-treat-moisturize---oily-acne-prone-skin/14851766/buy,Minimalist,Oil Control Skincare Routine - Cleanse-Treat-Moisturize - Oily Acne Prone Skin,₹ 1247,All,"daily use,dryness,dull skin"
345,cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-ubtan-foaming-face-wash-with-built-in-brush-for-deep-cleansing-100-ml/12426280/buy,WOW SKIN SCIENCE,Ubtan Foaming Face Wash with Built-In Brush for Deep Cleansing 100 ml,₹ 327,All,"dark spots,hydration,tan removal"
346,cleanser,https://www.myntra.com/face-wash-and-cleanser/reequil/reequil-oil-control--anti-acne-face-wash-200-ml/13512578/buy,Reequil,Oil Control & Anti Acne Face Wash 200 ml,₹ 382,Oily,"acne or blemishes,excess oil,"
347,cleanser,https://www.myntra.com/face-wash-and-cleanser/mcaffeine/mcaffeine-naked-detox-dirt-removal-green-tea-sustainable-face-wash---100-ml/10901938/buy,MCaffeine,Naked Detox Dirt Removal Green Tea Sustainable Face Wash - 100 ml,₹ 289,All,"dull skin,dark spots,anti-pollution"
348,cleanser,https://www.myntra.com/face-wash-and-cleanser/pink-plums/pink-plums-set-of-2-gold-peach-rose--mint-cleansing-milk-200ml/15481826/buy,Pink Plums,Set of 2 Gold PEACH ROSE & MINT Cleansing Milk 200ml,₹ 316,Normal,"softening and smoothening,anti-pollution,"
349,cleanser,https://www.myntra.com/face-wash-and-cleanser/nivea/nivea-men-deep-impact-intense-clean-face--beard-wash---black-carbon---100-ml/6843219/buy,Nivea,Men Deep Impact Intense Clean Face & Beard Wash - Black Carbon - 100 ml,₹ 168,Oily,"excess oil,general care,"
350,cleanser,https://www.myntra.com/face-wash-and-cleanser/good-vibes/good-vibes-rosehip-deep-cleansing-face-wash---200-ml/15722210/buy,Good Vibes,Rosehip Deep Cleansing Face Wash - 200 ml,₹ 246,All,"hydration,softening and smoothening,daily use"
351,cleanser,https://www.myntra.com/face-wash-and-cleanser/lakme/lakme-pack-of-2-absolute-women-perfect-radiance-skin-lightening-face-wash/7480270/buy,Lakme,Pack of 2 Absolute Women Perfect Radiance Skin Lightening Face Wash,₹ 236,All,"lightening,dark spots,acne or blemishes"
352,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-advanced-organics-coffee-energizing-face-wash-for-all-skin-types-150-ml/12678976/buy,Biotique,Advanced Organics Coffee Energizing Face Wash for All Skin Types 150 ml,₹ 130,All,"pore care,dull skin,"
353,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-power-white-anti-pollution-double-action-face-wash-100-g/10844924/buy,Garnier,Men Power White Anti-Pollution Double Action Face Wash 100 g,₹ 180,All,"lightening,,"
354,cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-purifying-neem-face-wash-for-acne-prone-skin-300-ml/6628435/buy,Himalaya,Purifying Neem Face Wash for Acne-Prone Skin 300 ml,₹ 205,All,"acne or blemishes,general care,pigmentation"
355,cleanser,https://www.myntra.com/face-wash-and-cleanser/lakme/lakme-blush--glow-peach-gel-face-wash-100-real-peach-extract-100g/2137196/buy,Lakme,Blush & Glow Peach Gel Face Wash 100% Real Peach Extract 100g,₹ 157,Normal,"general care,,"
356,cleanser,https://www.myntra.com/face-wash-and-cleanser/good-vibes/good-vibes-vitamin-c-glow-foaming-face-wash-150-ml/15311292/buy,Good Vibes,Vitamin C Glow Foaming Face Wash (150 ml),₹ 217,All,"dull skin,softening and smoothening,hydration"
357,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-liquid-pure-mild-facial-cleanser---150-ml/6967601/buy,Neutrogena,Liquid Pure Mild Facial Cleanser - 150 ml,₹ 355,Normal,"general care,daily use,"
358,cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-vitamin-c-face-wash-100-ml/12426290/buy,WOW SKIN SCIENCE,WOW Skin Science Vitamin C Face Wash 100 ml,₹ 199,All,"acne or blemishes,dull skin,pigmentation"
359,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-women-apple-cider-vinegar-deep-cleansing--brightening-face-wash-150-ml/12678954/buy,Biotique,Women Apple Cider Vinegar Deep Cleansing & Brightening Face Wash 150 ml,₹ 132,All,"pore care,dull skin,hydration"
360,cleanser,https://www.myntra.com/face-wash-and-cleanser/mcaffeine/mcaffeine-espresso-hydrating--energizing-coffee-face-wash-with-hyaluronic-acid-75-ml/14380218/buy,MCaffeine,Espresso Hydrating & Energizing Coffee Face Wash with Hyaluronic Acid 75 ml,₹ 199,All,"dull skin,general care,daily use"
361,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-unisex-set-of-2-deep-clean-foam-cleanser/7037937/buy,Neutrogena,Unisex Set of 2 Deep Clean Foam Cleanser,₹ 263,Oily,"anti-pollution,pore care,"
362,cleanser,https://www.myntra.com/face-wash-and-cleanser/havintha/havintha-natural-neem-powder-azadirachta-indica---227-g/15588212/buy,Havintha,Natural Neem Powder Azadirachta Indica - 227 g,₹ 299,Normal,"acne or blemishes,,"
363,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-women-advanced-organics-tea-tree-skin-clearing-face-wash-150-ml/12678952/buy,Biotique,Women Advanced Organics Tea Tree Skin Clearing Face Wash 150 ml,₹ 132,Oily,"excess oil,acne or blemishes,"
364,cleanser,https://www.myntra.com/face-wash-and-cleanser/mcaffeine/mcaffeine-latte-mild-cleansing--moisturizing-coffee-face-wash-with-shea-butter-75-ml/14380220/buy,MCaffeine,Latte Mild Cleansing & Moisturizing Coffee Face Wash with Shea Butter 75 ml,₹ 199,All,"dull skin,general care,daily use"
365,cleanser,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-neem-face--beard-wash-100ml/9982901/buy,BEARDO,Beardo Men Neem Face & Beard Wash 100ml,₹ 170,All,"acne or blemishes,,"
366,cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-apple-cider-vinegar-foaming-face-wash-with-built-in-brush-100-ml/12654302/buy,WOW SKIN SCIENCE,Apple Cider Vinegar Foaming Face Wash with Built-In Brush 100 ml,₹ 327,All,"anti-pollution,acne or blemishes,excess oil"
367,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-whiteglow-cleansing-milk-80-ml/1920205/buy,Lotus Herbals,Sustainable WhiteGlow Cleansing Milk 80 ml,₹ 191,All,"general care,,"
368,cleanser,https://www.myntra.com/face-wash-and-cleanser/bewakoof-cosmos/bewakoof-cosmos-green-tea--copper-face-wash---100-ml/15361130/buy,BEWAKOOF COSMOS,Green Tea & Copper Face Wash - 100 ml,₹ 174,All,"daily use,acne or blemishes,fine lines and wrinkles"
369,cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-deep-cleansing-apricot-face-wash-100ml/6628422/buy,Himalaya,Deep Cleansing Apricot Face Wash 100ml,₹ 104,Normal,"acne or blemishes,pigmentation,daily use"
370,cleanser,https://www.myntra.com/face-wash-and-cleanser/ponds/ponds-white-beauty-spotless-fairness-face-wash-200-g/4452074/buy,Ponds,White Beauty Spotless Fairness Face Wash 200 g,₹ 276,All,"lightening,dark spots,"
371,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-derma-co/the-derma-co-1-salicylic-acid-gel-face-wash/15537106/buy,The Derma co.,1% Salicylic Acid Gel Face Wash,₹ 269,Oily,"general care,,"
372,cleanser,https://www.myntra.com/face-wash-and-cleanser/paulas-choice/paulas-choice-white-perfectly-balanced-foaming-cleanser-190-ml/13205366/buy,Paulas Choice,white Perfectly Balanced Foaming Cleanser 190 ml,₹ 1512,Combination,"dull skin,redness,excess oil"
373,cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-jeju-cherry-blossom-jam-cleanser-150-g-/14765218/buy,Innisfree,Jeju Cherry Blossom Jam Cleanser 150 g,₹ 810,All,"daily use,,"
374,cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-anti-acne-neem--tea-tree-face-wash---100-ml/12426286/buy,WOW SKIN SCIENCE,Anti Acne Neem & Tea Tree Face Wash - 100 ml,₹ 199,All,"acne or blemishes,pigmentation,anti-pollution"
375,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-honey-gel-refreshing-foaming-sustainable-face-cleanser-120-ml/1921167/buy,Biotique,Bio Honey Gel Refreshing Foaming Sustainable Face Cleanser 120 ml,₹ 87,All,"hydration,softening and smoothening,deep nourishment"
376,cleanser,https://www.myntra.com/face-wash-and-cleanser/dermavive/dermavive-hydra-cleanser---120-ml/13203808/buy,DERMAVIVE,Hydra Cleanser - 120 ml,₹ 900,All,"general care,,"
377,cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-herbals-fresh-start-oil-clear-blueberry-face-wash-100-ml/6628448/buy,Himalaya,Herbals Fresh Start Oil Clear Blueberry Face Wash 100 ml,₹ 112,Oily,"excess oil,general care,deep nourishment"
378,cleanser,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-2-salicylic-acid-face-wash-with-lha-100-ml/14669014/buy,Minimalist,2% Salicylic Acid Face Wash With LHA 100 ml,₹ 299,All,"excess oil,pore care,acne or blemishes"
379,cleanser,https://www.myntra.com/face-wash-and-cleanser/pink-plums/pink-plums-aloevera-set-of-2-premium-cleansing-milk-200ml/15481816/buy,Pink Plums,Aloevera Set of 2 PREMIUM Cleansing Milk 200ml,₹ 316,Normal,"softening and smoothening,anti-pollution,"
380,cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-jeju-cherry-blossom-jam-cleanser---150-g/14983048/buy,Innisfree,Jeju Cherry Blossom Jam Cleanser - 150 g,₹ 810,All,"lightening,,"
381,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-acno-fight-anti-pimple-facewash-50-gm/213411/buy,Garnier,Men Acno Fight Anti-Pimple Facewash 50 gm,₹ 84,Oily,"general care,,"
382,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-man-company/the-man-company-vitamin-c-face-wash-with-turmeric--moringa-for-glowing-skin-100-ml/12176642/buy,THE MAN COMPANY,Vitamin C Face Wash with Turmeric & Moringa for Glowing Skin 100 ml,₹ 251,All,"uneven skin tone,dryness,hydration"
383,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-tea-tree--cinnamon-anti-acne-oil-control-face-wash-120-g/57760/buy,Lotus Herbals,Sustainable Tea Tree & Cinnamon Anti-Acne Oil Control Face Wash 120 g,₹ 149,All,"acne or blemishes,excess oil,"
384,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-honey-gel-sustainable-foaming-wash-200-ml/9314857/buy,Biotique,Bio Honey Gel Sustainable Foaming Wash 200 ml,₹ 221,All,"hydration,softening and smoothening,deep nourishment"
385,cleanser,https://www.myntra.com/face-wash-and-cleanser/sirona/sirona-unisex-natural-exfoliating-face-wash-with-apricot--flaxseed-125-ml/10309089/buy,Sirona,Unisex Natural Exfoliating Face Wash With Apricot & Flaxseed 125 ml,₹ 300,All,"blackheads removal,,"
386,cleanser,https://www.myntra.com/face-wash-and-cleanser/olay/olay-women-total-effects-7-in-one-anti-ageing-foaming-cleanser-100-g/13509856/buy,Olay,Women Total Effects 7 In One Anti-Ageing Foaming Cleanser 100 g,₹ 254,All,"dull skin,,"
387,cleanser,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-unisex-oil-clear-lemon-foaming-face-wash-100-ml/6628439/buy,Himalaya,Unisex Oil Clear Lemon Foaming Face Wash 100 ml,₹ 96,Oily,"excess oil,general care,dryness"
388,cleanser,https://www.myntra.com/face-wash-and-cleanser/ponds/ponds-bright-beauty-mineral-clay-facial-foam-90-g/14305466/buy,Ponds,Bright Beauty Mineral Clay Facial Foam 90 g,₹ 168,Normal,"daily use,,"
389,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-deep-clean-facial-cleanser-for-normal-to-oily-skin---50-ml/2427951/buy,Neutrogena,Deep Clean Facial Cleanser for Normal to Oily Skin - 50 ml,₹ 117,Oily,"pore care,excess oil,"
390,cleanser,https://www.myntra.com/face-wash-and-cleanser/pink-plums/pink-plums-cocoshea-cleansing-milk-200ml/15481830/buy,Pink Plums,Cocoshea Cleansing Milk 200ml,₹ 220,Normal,"softening and smoothening,anti-pollution,"
391,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-face-shop/the-face-shop-herb-day-365-master-blending-foaming-cleanser--acerola--blueberry-170ml/12644892/buy,The Face Shop,Herb Day 365 Master Blending Foaming Cleanser- Acerola & Blueberry 170ml,₹ 442,All,"dull skin,hydration,"
392,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-unisex-safe-sun-detan-after-sun-face-wash-gel---100-g/11777674/buy,Lotus Herbals,Unisex Safe Sun DeTAN After-Sun Face Wash Gel - 100 g,₹ 146,All,"tan removal,,"
393,cleanser,https://www.myntra.com/face-wash-and-cleanser/khadi-natural/khadi-natural-unisex-sandalwood--honey-herbal-sustainable-face-wash-210ml/5418475/buy,Khadi Natural,Unisex Sandalwood & Honey Herbal Sustainable Face Wash 210ml,₹ 148,All,"general care,,"
394,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-extra-gentle-cleanser-200-ml/2427957/buy,Neutrogena,Extra Gentle Cleanser 200 ml,₹ 585,Sensitive,"general care,,"
395,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-deep-clean-foaming-cleanser---100-g/2427954/buy,Neutrogena,Deep Clean Foaming Cleanser - 100 g,₹ 256,Oily,"anti-pollution,pore care,excess oil"
396,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-bright-complete-lemon-essence-brightening-face-wash---150-g/14334330/buy,Garnier,Bright Complete Lemon Essence Brightening Face Wash - 150 g,₹ 180,All,"lightening,,"
397,cleanser,https://www.myntra.com/face-wash-and-cleanser/havintha/havintha-pure--natural-rose-petals-powder-for-face-pack-and-skin-care-100-g/15386568/buy,Havintha,Pure & Natural Rose Petals Powder For Face Pack and Skin Care 100 g,₹ 299,Normal,"blackheads and whiteheads,,"
398,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-promen-kakadu-plum-extract-energising-face--beard-wash--100ml/10579092/buy,Lotus Herbals,Sustainable ProMen Kakadu Plum Extract Energising Face Beard Wash- 100ml,₹ 256,All,"deep nourishment,,"
399,cleanser,https://www.myntra.com/face-wash-and-cleanser/kaya-skin-clinic/kaya-skin-clinic-unisex-set-of-2-brightening-beads-cleanser/13815306/buy,Kaya Skin Clinic,Unisex Set of 2 Brightening Beads Cleanser,₹ 532,All,"lightening,,"
400,cleanser,https://www.myntra.com/face-wash-and-cleanser/dove/dove-beauty-moisture-face-wash-50-g/2508166/buy,Dove,Beauty Moisture Face Wash 50 g,₹ 166,All,"general care,,"
401,cleanser,https://www.myntra.com/face-wash-and-cleanser/bombay-shaving-company/bombay-shaving-company-unisex-anti-pollution--anti-acne-activated-charcoal-face-wash-100gm/9018073/buy,Bombay Shaving Company,Unisex Anti Pollution & Anti Acne Activated Charcoal Face Wash 100gm,₹ 219,All,"tan removal,general care,"
402,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-women-dermospa-bulgarian-rose-face-wash-80-g/1920423/buy,Lotus Herbals,Sustainable Women DermoSpa Bulgarian Rose Face Wash 80 g,₹ 308,All,"general care,,"
403,cleanser,https://www.myntra.com/face-wash-and-cleanser/havintha/havintha-pure-and-natural-sandal-wood-powder-for-skin-care---face-pack-100-g/15588210/buy,Havintha,Pure and Natural Sandal Wood Powder for Skin Care - Face Pack 100 g,₹ 299,Normal,"fine lines and wrinkles,acne or blemishes,"
404,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-pack-of-2-advanced-ayurveda-exfoliating-scrub-wash-100-ml/7037413/buy,Biotique,Pack of 2 Advanced Ayurveda Exfoliating Scrub Wash 100 ml,₹ 156,All,"general care,dull skin,uneven skin tone"
405,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-skin-naturals-gentle-orange-fruit-water-soothing-face-wash-50-g/7085384/buy,Garnier,Skin Naturals Gentle Orange Fruit Water Soothing Face Wash 50 g,₹ 59,Normal,"general care,,"
406,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-pack-of-2-tea-tree-face-wash/7041022/buy,Lotus Herbals,Sustainable Pack of 2 Tea Tree Face Wash,₹ 258,All,"acne or blemishes,excess oil,"
407,cleanser,https://www.myntra.com/face-wash-and-cleanser/simple/simple-set-of-2-kind-to-skin-soap-free-refreshing-facial-washes/15065748/buy,Simple,Set of 2 Kind to Skin Soap-Free Refreshing Facial Washes,₹ 555,Sensitive,"acne or blemishes,hydration,daily use"
408,cleanser,https://www.myntra.com/face-wash-and-cleanser/regal-essence/regal-essence-set-of-face-serum--face-wash/15722028/buy,Regal Essence,Set of Face Serum & Face Wash,₹ 999,Combination,"deep nourishment,hydration,softening and smoothening"
409,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-phyto-rx-daily-deep-cleansing-face-wash-80g/870708/buy,Lotus Herbals,"PHYTO-Rx Daily Deep Cleansing Face Wash, 80g",₹ 395,All,"general care,daily use,"
410,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-pineapple-oil-control-foaming-sustainable-face-cleanser-120-ml/1919962/buy,Biotique,Bio Pineapple Oil Control Foaming Sustainable Face Cleanser 120 ml,₹ 86,Oily,"excess oil,acne or blemishes,excess oil"
411,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-deep-clean-foam-cleanser-50-g/2427953/buy,Neutrogena,Deep Clean Foam Cleanser 50 g,₹ 139,Oily,"anti-pollution,pore care,"
412,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-unisex-oil-free-acne-wash-pink-grapefruit-facial-cleanser-175-ml/10845876/buy,Neutrogena,Unisex Oil Free Acne Wash Pink Grapefruit Facial Cleanser 175 ml,₹ 630,All,"acne or blemishes,,"
413,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-women-set-of-2-skin-naturals-micellar-cleansing-water/9350629/buy,Garnier,Women Set of 2 Skin Naturals Micellar Cleansing Water,₹ 258,All,"general care,,"
414,cleanser,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-vitamin-c-power-foam-face-wash-130-ml/14417710/buy,BEARDO,Men Vitamin C Power Foam Face Wash 130 ml,₹ 238,All,"fine lines and wrinkles,dull skin,acne or blemishes"
415,cleanser,https://www.myntra.com/face-wash-and-cleanser/bewakoof-cosmos/bewakoof-cosmos-touch-of-universe-pomegranate--copper-face-wash----100-ml/15361132/buy,BEWAKOOF COSMOS,Touch of Universe Pomegranate & Copper Face Wash - 100 ml,₹ 174,Oily,"uneven skin tone,uneven skin tone,excess oil"
